dataset_a,label_a_id,label_a_name,dataset_b,label_b_id,label_b_name,score_a_to_b,score_b_to_a,relation_score,pass_threshold
MNIST,9,9,EMNIST,10,A,0.22120413184165955,0.03002176247537136,0.12561294715851545,False
MNIST,9,9,EMNIST,11,B,0.06165427714586258,0.009126453660428524,0.03539036540314555,False
MNIST,9,9,EMNIST,12,C,0.028248712420463562,0.001780402846634388,0.015014557633548975,False
MNIST,9,9,EMNIST,13,D,0.02689615823328495,0.0013327182969078422,0.014114438265096396,False
MNIST,9,9,EMNIST,14,E,0.05008399486541748,0.0014838807983323932,0.025783937831874937,False
MNIST,9,9,EMNIST,15,F,0.21042287349700928,0.006790259387344122,0.1086065664421767,False
MNIST,9,9,EMNIST,16,G,0.03684190660715103,0.001865689060650766,0.0193537978339009,False
MNIST,9,9,EMNIST,17,H,0.07188938558101654,0.007590718567371368,0.039740052074193954,False
MNIST,9,9,EMNIST,18,I,0.007234887685626745,0.0005641855532303452,0.0038995366194285452,False
MNIST,9,9,EMNIST,19,J,0.07064463198184967,0.0006878456333652139,0.03566623880760744,False
MNIST,9,9,EMNIST,20,K,0.04178811237215996,0.0013145779957994819,0.02155134518397972,False
MNIST,9,9,EMNIST,21,L,0.0321323499083519,0.00033548902138136327,0.01623391946486663,False
MNIST,9,9,EMNIST,22,M,0.18865026533603668,0.009546523913741112,0.0990983946248889,False
MNIST,9,9,EMNIST,23,N,0.08231259882450104,0.0022570251021534204,0.04228481196332723,False
MNIST,9,9,EMNIST,24,O,0.01757677271962166,0.007530869450420141,0.0125538210850209,False
MNIST,9,9,EMNIST,25,P,0.1867293119430542,0.012983137741684914,0.09985622484236956,False
MNIST,9,9,EMNIST,26,Q,0.026592766866087914,0.010854066349565983,0.018723416607826948,False
MNIST,9,9,EMNIST,27,R,0.044015876948833466,0.010732121765613556,0.02737399935722351,False
MNIST,9,9,EMNIST,28,S,0.01123995054513216,0.0038814153522253036,0.007560682948678732,False
MNIST,9,9,EMNIST,29,T,0.056226588785648346,0.00043323845602571964,0.028329913620837033,False
MNIST,9,9,EMNIST,30,U,0.03354918211698532,0.005713657941669226,0.019631420029327273,False
MNIST,9,9,EMNIST,31,V,0.0490279458463192,0.0006154965376481414,0.02482172119198367,False
MNIST,9,9,EMNIST,32,W,0.02331440895795822,0.0004746794584207237,0.011894544208189473,False
MNIST,9,9,EMNIST,33,X,0.07168742269277573,0.0009745737770572305,0.03633099823491648,False
MNIST,9,9,EMNIST,34,Y,0.11135734617710114,0.005385067313909531,0.05837120674550533,False
MNIST,9,9,EMNIST,35,Z,0.026001300662755966,0.0005097193643450737,0.01325551001355052,False
MNIST,9,9,EMNIST,36,a,0.16867753863334656,0.03425353765487671,0.10146553814411163,False
MNIST,9,9,EMNIST,37,b,0.06932196766138077,0.0024201548658311367,0.03587106126360595,False
MNIST,9,9,EMNIST,38,c,0.03445332497358322,0.0003279552620369941,0.017390640117810108,False
MNIST,9,9,EMNIST,39,d,0.13044586777687073,0.008930704556405544,0.06968828616663814,False
MNIST,9,9,EMNIST,40,e,0.07803286612033844,0.011197877116501331,0.044615371618419886,False
MNIST,9,9,EMNIST,41,f,0.08779412508010864,0.0038493138272315264,0.045821719453670084,False
MNIST,9,9,EMNIST,42,g,0.21981140971183777,0.1110009104013443,0.16540616005659103,False
MNIST,9,9,EMNIST,43,h,0.10832816362380981,0.005607429891824722,0.05696779675781727,False
MNIST,9,9,EMNIST,44,i,0.006944653578102589,0.0007599150994792581,0.0038522843387909234,False
MNIST,9,9,EMNIST,45,j,0.047514885663986206,0.00047644093865528703,0.023995663301320747,False
MNIST,9,9,EMNIST,46,k,0.106157585978508,0.0009696578490547836,0.05356362191378139,False
MNIST,9,9,EMNIST,47,l,0.005742060486227274,0.0005157358245924115,0.0031288981554098427,False
MNIST,9,9,EMNIST,48,m,0.2559613287448883,0.002203371375799179,0.12908235006034374,False
MNIST,9,9,EMNIST,49,n,0.07155688852071762,0.010353830642998219,0.04095535958185792,False
MNIST,9,9,EMNIST,50,o,0.056778520345687866,0.001646667718887329,0.029212594032287598,False
MNIST,9,9,EMNIST,51,p,0.11939585208892822,0.004616186022758484,0.06200601905584335,False
MNIST,9,9,EMNIST,52,q,0.2097899168729782,0.0946877971291542,0.1522388570010662,False
MNIST,9,9,EMNIST,53,r,0.08487698435783386,0.0019978603813797235,0.04343742236960679,False
MNIST,9,9,EMNIST,54,s,0.030742233619093895,0.0015226597897708416,0.01613244670443237,False
MNIST,9,9,EMNIST,55,t,0.14757868647575378,0.014390161260962486,0.08098442386835814,False
MNIST,9,9,EMNIST,56,u,0.03486187383532524,0.001673304126597941,0.01826758898096159,False
MNIST,9,9,EMNIST,57,v,0.07833746075630188,0.0005260993493720889,0.039431780052836984,False
MNIST,9,9,EMNIST,58,w,0.02093486115336418,0.0009207850089296699,0.010927823081146926,False
MNIST,9,9,EMNIST,59,x,0.05709616094827652,0.0015478188870474696,0.029321989917661995,False
MNIST,9,9,EMNIST,60,y,0.09023801982402802,0.007998376153409481,0.04911819798871875,False
MNIST,9,9,EMNIST,61,z,0.029864326119422913,0.001400410896167159,0.015632368507795036,False
MNIST,0,0,CIFAR10,0,airplane,0.160162091255188,0.05708373710513115,0.10862291418015957,False
MNIST,0,0,CIFAR10,1,automobile,0.14168211817741394,0.17770949006080627,0.1596958041191101,False
MNIST,0,0,CIFAR10,2,bird,0.1656230092048645,0.06321172416210175,0.11441736668348312,False
MNIST,0,0,CIFAR10,3,cat,0.14752161502838135,0.10110332071781158,0.12431246787309647,False
MNIST,0,0,CIFAR10,4,deer,0.13989631831645966,0.05657846853137016,0.09823739342391491,False
MNIST,0,0,CIFAR10,5,dog,0.13990873098373413,0.14464034140110016,0.14227453619241714,False
MNIST,0,0,CIFAR10,6,frog,0.12988176941871643,0.07310135662555695,0.10149156302213669,False
MNIST,0,0,CIFAR10,7,horse,0.16824649274349213,0.13789430260658264,0.15307039767503738,False
MNIST,0,0,CIFAR10,8,ship,0.14840078353881836,0.07152698934078217,0.10996388643980026,False
MNIST,0,0,CIFAR10,9,truck,0.13678330183029175,0.11715026199817657,0.12696678191423416,False
MNIST,1,1,CIFAR10,0,airplane,0.021370451897382736,0.03243950754404068,0.026904979720711708,False
MNIST,1,1,CIFAR10,1,automobile,0.029336532577872276,0.0756378173828125,0.05248717498034239,False
MNIST,1,1,CIFAR10,2,bird,0.07490941137075424,0.07850246131420135,0.0767059363424778,False
MNIST,1,1,CIFAR10,3,cat,0.053515493869781494,0.16684260964393616,0.11017905175685883,False
MNIST,1,1,CIFAR10,4,deer,0.08336477726697922,0.08384700119495392,0.08360588923096657,False
MNIST,1,1,CIFAR10,5,dog,0.023820756003260612,0.20094716548919678,0.1123839607462287,False
MNIST,1,1,CIFAR10,6,frog,0.023995861411094666,0.15627844631671906,0.09013715386390686,False
MNIST,1,1,CIFAR10,7,horse,0.03349223732948303,0.11989333480596542,0.07669278606772423,False
MNIST,1,1,CIFAR10,8,ship,0.014646974392235279,0.022961556911468506,0.018804265651851892,False
MNIST,1,1,CIFAR10,9,truck,0.04141455516219139,0.06265012174844742,0.052032338455319405,False
MNIST,2,2,CIFAR10,0,airplane,0.1345197856426239,0.05478048324584961,0.09465013444423676,False
MNIST,2,2,CIFAR10,1,automobile,0.06711810827255249,0.21361584961414337,0.14036697894334793,False
MNIST,2,2,CIFAR10,2,bird,0.09873668849468231,0.05777706950902939,0.07825687900185585,False
MNIST,2,2,CIFAR10,3,cat,0.15176548063755035,0.09862760454416275,0.12519654259085655,False
MNIST,2,2,CIFAR10,4,deer,0.0697847232222557,0.055230796337127686,0.0625077597796917,False
MNIST,2,2,CIFAR10,5,dog,0.07872879505157471,0.1495663970708847,0.1141475960612297,False
MNIST,2,2,CIFAR10,6,frog,0.11136086285114288,0.08089035749435425,0.09612561017274857,False
MNIST,2,2,CIFAR10,7,horse,0.1261887550354004,0.11294045299291611,0.11956460401415825,False
MNIST,2,2,CIFAR10,8,ship,0.08619557321071625,0.05993812531232834,0.0730668492615223,False
MNIST,2,2,CIFAR10,9,truck,0.07141605764627457,0.1166328564286232,0.09402445703744888,False
MNIST,3,3,CIFAR10,0,airplane,0.0945921540260315,0.0528336837887764,0.07371291890740395,False
MNIST,3,3,CIFAR10,1,automobile,0.11064846813678741,0.23048698902130127,0.17056772857904434,False
MNIST,3,3,CIFAR10,2,bird,0.06444305926561356,0.05861959606409073,0.06153132766485214,False
MNIST,3,3,CIFAR10,3,cat,0.0941367819905281,0.0901123508810997,0.0921245664358139,False
MNIST,3,3,CIFAR10,4,deer,0.05168113857507706,0.053727664053440094,0.052704401314258575,False
MNIST,3,3,CIFAR10,5,dog,0.06830703467130661,0.1385982781648636,0.1034526564180851,False
MNIST,3,3,CIFAR10,6,frog,0.08567115664482117,0.08451829105615616,0.08509472385048866,False
MNIST,3,3,CIFAR10,7,horse,0.07281888276338577,0.11305594444274902,0.0929374136030674,False
MNIST,3,3,CIFAR10,8,ship,0.09065942466259003,0.048333801329135895,0.06949661299586296,False
MNIST,3,3,CIFAR10,9,truck,0.08619789779186249,0.12971341609954834,0.10795565694570541,False
MNIST,4,4,CIFAR10,0,airplane,0.022728050127625465,0.03913296386599541,0.030930506996810436,False
MNIST,4,4,CIFAR10,1,automobile,0.03522535786032677,0.1297709196805954,0.08249813877046108,False
MNIST,4,4,CIFAR10,2,bird,0.03239765018224716,0.06969897449016571,0.051048312336206436,False
MNIST,4,4,CIFAR10,3,cat,0.032144397497177124,0.1388145536184311,0.08547947555780411,False
MNIST,4,4,CIFAR10,4,deer,0.05521812289953232,0.06780792027711868,0.0615130215883255,False
MNIST,4,4,CIFAR10,5,dog,0.05194775015115738,0.1701517105102539,0.11104973033070564,False
MNIST,4,4,CIFAR10,6,frog,0.041071679443120956,0.12920428812503815,0.08513798378407955,False
MNIST,4,4,CIFAR10,7,horse,0.02564467117190361,0.12453992664813995,0.07509229891002178,False
MNIST,4,4,CIFAR10,8,ship,0.056740205734968185,0.0369894802570343,0.046864842996001244,False
MNIST,4,4,CIFAR10,9,truck,0.057247161865234375,0.0938892513513565,0.07556820660829544,False
MNIST,5,5,CIFAR10,0,airplane,0.10401146113872528,0.05585949867963791,0.0799354799091816,False
MNIST,5,5,CIFAR10,1,automobile,0.11102738231420517,0.24216270446777344,0.1765950433909893,False
MNIST,5,5,CIFAR10,2,bird,0.08851559460163116,0.058687724173069,0.07360165938735008,False
MNIST,5,5,CIFAR10,3,cat,0.08833208680152893,0.0848228931427002,0.08657748997211456,False
MNIST,5,5,CIFAR10,4,deer,0.07872890681028366,0.0563257560133934,0.06752733141183853,False
MNIST,5,5,CIFAR10,5,dog,0.08563020825386047,0.11643566936254501,0.10103293880820274,False
MNIST,5,5,CIFAR10,6,frog,0.09352017939090729,0.08638931810855865,0.08995474874973297,False
MNIST,5,5,CIFAR10,7,horse,0.08767374604940414,0.1090177670121193,0.09834575653076172,False
MNIST,5,5,CIFAR10,8,ship,0.08924396336078644,0.05465563014149666,0.07194979675114155,False
MNIST,5,5,CIFAR10,9,truck,0.0742543488740921,0.13564305007457733,0.10494869947433472,False
MNIST,6,6,CIFAR10,0,airplane,0.06590558588504791,0.04438275471329689,0.0551441702991724,False
MNIST,6,6,CIFAR10,1,automobile,0.03386995941400528,0.1487114131450653,0.0912906862795353,False
MNIST,6,6,CIFAR10,2,bird,0.05387856438755989,0.06197396665811539,0.05792626552283764,False
MNIST,6,6,CIFAR10,3,cat,0.05123599246144295,0.1297120749950409,0.09047403372824192,False
MNIST,6,6,CIFAR10,4,deer,0.09000947326421738,0.05924932286143303,0.0746293980628252,False
MNIST,6,6,CIFAR10,5,dog,0.07521221041679382,0.18122947216033936,0.1282208412885666,False
MNIST,6,6,CIFAR10,6,frog,0.10456643998622894,0.09523221105337143,0.09989932551980019,False
MNIST,6,6,CIFAR10,7,horse,0.07503700256347656,0.12098939716815948,0.09801319986581802,False
MNIST,6,6,CIFAR10,8,ship,0.09286351501941681,0.06530346721410751,0.07908349111676216,False
MNIST,6,6,CIFAR10,9,truck,0.03429821878671646,0.09321589767932892,0.06375705823302269,False
MNIST,7,7,CIFAR10,0,airplane,0.04468604549765587,0.04496455937623978,0.04482530243694782,False
MNIST,7,7,CIFAR10,1,automobile,0.05089893192052841,0.12155184894800186,0.08622539043426514,False
MNIST,7,7,CIFAR10,2,bird,0.0548076257109642,0.07231331616640091,0.06356047093868256,False
MNIST,7,7,CIFAR10,3,cat,0.026697952300310135,0.13012591004371643,0.07841193117201328,False
MNIST,7,7,CIFAR10,4,deer,0.04524417966604233,0.07121656835079193,0.05823037400841713,False
MNIST,7,7,CIFAR10,5,dog,0.0437132902443409,0.15735739469528198,0.10053534246981144,False
MNIST,7,7,CIFAR10,6,frog,0.04428071156144142,0.11571338027715683,0.07999704591929913,False
MNIST,7,7,CIFAR10,7,horse,0.03787924349308014,0.14964191615581512,0.09376057982444763,False
MNIST,7,7,CIFAR10,8,ship,0.04898054897785187,0.03359010070562363,0.04128532484173775,False
MNIST,7,7,CIFAR10,9,truck,0.08222095668315887,0.10352502763271332,0.0928729921579361,False
MNIST,8,8,CIFAR10,0,airplane,0.2527405619621277,0.038116853684186935,0.1454287078231573,False
MNIST,8,8,CIFAR10,1,automobile,0.33518728613853455,0.14433424174785614,0.23976076394319534,False
MNIST,8,8,CIFAR10,2,bird,0.26504427194595337,0.06518722325563431,0.16511574760079384,False
MNIST,8,8,CIFAR10,3,cat,0.23890893161296844,0.12584197521209717,0.1823754534125328,False
MNIST,8,8,CIFAR10,4,deer,0.29433807730674744,0.06687727570533752,0.18060767650604248,False
MNIST,8,8,CIFAR10,5,dog,0.3080706000328064,0.17811277508735657,0.24309168756008148,False
MNIST,8,8,CIFAR10,6,frog,0.2890165448188782,0.11804542690515518,0.20353098586201668,False
MNIST,8,8,CIFAR10,7,horse,0.29440972208976746,0.1278628259897232,0.21113627403974533,False
MNIST,8,8,CIFAR10,8,ship,0.2531879246234894,0.03368237242102623,0.1434351485222578,False
MNIST,8,8,CIFAR10,9,truck,0.30600279569625854,0.10193905979394913,0.20397092774510384,False
MNIST,9,9,CIFAR10,0,airplane,0.09928382188081741,0.044115036725997925,0.07169942930340767,False
MNIST,9,9,CIFAR10,1,automobile,0.08500586450099945,0.14508336782455444,0.11504461616277695,False
MNIST,9,9,CIFAR10,2,bird,0.10164417326450348,0.0652739554643631,0.08345906436443329,False
MNIST,9,9,CIFAR10,3,cat,0.11574126780033112,0.12485915422439575,0.12030021101236343,False
MNIST,9,9,CIFAR10,4,deer,0.09173427522182465,0.06199054792523384,0.07686241157352924,False
MNIST,9,9,CIFAR10,5,dog,0.12466065585613251,0.16935212910175323,0.14700639247894287,False
MNIST,9,9,CIFAR10,6,frog,0.07663479447364807,0.11035020649433136,0.09349250048398972,False
MNIST,9,9,CIFAR10,7,horse,0.07860925048589706,0.13334238529205322,0.10597581788897514,False
MNIST,9,9,CIFAR10,8,ship,0.11908111721277237,0.03852449730038643,0.0788028072565794,False
MNIST,9,9,CIFAR10,9,truck,0.11016471683979034,0.10710873454809189,0.10863672569394112,False
EMNIST,0,0,CIFAR10,0,airplane,0.006992557551711798,0.05935367941856384,0.03317311848513782,False
EMNIST,0,0,CIFAR10,1,automobile,0.009289965033531189,0.16580970585346222,0.0875498354434967,False
EMNIST,0,0,CIFAR10,2,bird,0.009757591411471367,0.06884713470935822,0.03930236306041479,False
EMNIST,0,0,CIFAR10,3,cat,0.012826144695281982,0.10750778019428253,0.06016696244478226,False
EMNIST,0,0,CIFAR10,4,deer,0.008565003052353859,0.061340950429439545,0.0349529767408967,False
EMNIST,0,0,CIFAR10,5,dog,0.005281181540340185,0.13889722526073456,0.07208920340053737,False
EMNIST,0,0,CIFAR10,6,frog,0.013386672362685204,0.07199597358703613,0.04269132297486067,False
EMNIST,0,0,CIFAR10,7,horse,0.011346433311700821,0.14250454306602478,0.0769254881888628,False
EMNIST,0,0,CIFAR10,8,ship,0.00763113284483552,0.06946460902690887,0.0385478709358722,False
EMNIST,0,0,CIFAR10,9,truck,0.005809294991195202,0.11427842080593109,0.06004385789856315,False
EMNIST,1,1,CIFAR10,0,airplane,0.002175616566091776,0.028600186109542847,0.015387901337817311,False
EMNIST,1,1,CIFAR10,1,automobile,0.005584786646068096,0.057420771569013596,0.031502779107540846,False
EMNIST,1,1,CIFAR10,2,bird,0.013403820805251598,0.08025388419628143,0.046828852500766516,False
EMNIST,1,1,CIFAR10,3,cat,0.00870190467685461,0.17566721141338348,0.09218455804511905,False
EMNIST,1,1,CIFAR10,4,deer,0.011330186389386654,0.0871795117855072,0.04925484908744693,False
EMNIST,1,1,CIFAR10,5,dog,0.0011654146946966648,0.2333323210477829,0.11724886787123978,False
EMNIST,1,1,CIFAR10,6,frog,0.005836810451000929,0.15175649523735046,0.0787966528441757,False
EMNIST,1,1,CIFAR10,7,horse,0.0061848838813602924,0.11733733117580414,0.061761107528582215,False
EMNIST,1,1,CIFAR10,8,ship,0.0028557386249303818,0.021938670426607132,0.012397204525768757,False
EMNIST,1,1,CIFAR10,9,truck,0.0038704618345946074,0.04651365429162979,0.0251920580631122,False
EMNIST,2,2,CIFAR10,0,airplane,0.024692418053746223,0.052337396889925,0.03851490747183561,False
EMNIST,2,2,CIFAR10,1,automobile,0.010969717055559158,0.1741258203983307,0.09254776872694492,False
EMNIST,2,2,CIFAR10,2,bird,0.014154051430523396,0.05899475887417793,0.036574405152350664,False
EMNIST,2,2,CIFAR10,3,cat,0.011493708938360214,0.12206213176250458,0.0667779203504324,False
EMNIST,2,2,CIFAR10,4,deer,0.010337884537875652,0.05733411759138107,0.03383600106462836,False
EMNIST,2,2,CIFAR10,5,dog,0.008405200205743313,0.17632825672626495,0.09236672846600413,False
EMNIST,2,2,CIFAR10,6,frog,0.013800159096717834,0.07256540656089783,0.04318278282880783,False
EMNIST,2,2,CIFAR10,7,horse,0.020025569945573807,0.12416903674602509,0.07209730334579945,False
EMNIST,2,2,CIFAR10,8,ship,0.013720028102397919,0.053900498896837234,0.03381026349961758,False
EMNIST,2,2,CIFAR10,9,truck,0.0091062281280756,0.10818257182836533,0.05864439997822046,False
EMNIST,3,3,CIFAR10,0,airplane,0.016861308366060257,0.05614473298192024,0.03650302067399025,False
EMNIST,3,3,CIFAR10,1,automobile,0.005064180586487055,0.21113117039203644,0.10809767548926175,False
EMNIST,3,3,CIFAR10,2,bird,0.010470020584762096,0.059674233198165894,0.035072126891463995,False
EMNIST,3,3,CIFAR10,3,cat,0.020777733996510506,0.09525731950998306,0.058017526753246784,False
EMNIST,3,3,CIFAR10,4,deer,0.004336735233664513,0.05339021235704422,0.028863473795354366,False
EMNIST,3,3,CIFAR10,5,dog,0.0028978059999644756,0.1558990180492401,0.0793984120246023,False
EMNIST,3,3,CIFAR10,6,frog,0.0039046364836394787,0.0688837543129921,0.03639419539831579,False
EMNIST,3,3,CIFAR10,7,horse,0.01057715155184269,0.11716599762439728,0.06387157458811998,False
EMNIST,3,3,CIFAR10,8,ship,0.0038172577042132616,0.0544389970600605,0.02912812738213688,False
EMNIST,3,3,CIFAR10,9,truck,0.004936174489557743,0.12801454961299896,0.06647536205127835,False
EMNIST,4,4,CIFAR10,0,airplane,0.01694379933178425,0.037341438233852386,0.027142618782818317,False
EMNIST,4,4,CIFAR10,1,automobile,0.01936996355652809,0.12715721130371094,0.07326358743011951,False
EMNIST,4,4,CIFAR10,2,bird,0.007777758873999119,0.06952023506164551,0.03864899696782231,False
EMNIST,4,4,CIFAR10,3,cat,0.008481035009026527,0.14383888244628906,0.0761599587276578,False
EMNIST,4,4,CIFAR10,4,deer,0.016402876004576683,0.060607146471738815,0.03850501123815775,False
EMNIST,4,4,CIFAR10,5,dog,0.03821614012122154,0.19625435769557953,0.11723524890840054,False
EMNIST,4,4,CIFAR10,6,frog,0.03631151467561722,0.10671786963939667,0.07151469215750694,False
EMNIST,4,4,CIFAR10,7,horse,0.012298175133764744,0.13245074450969696,0.07237445982173085,False
EMNIST,4,4,CIFAR10,8,ship,0.043638117611408234,0.03071676753461361,0.03717744257301092,False
EMNIST,4,4,CIFAR10,9,truck,0.04619308561086655,0.09539536386728287,0.07079422473907471,False
EMNIST,5,5,CIFAR10,0,airplane,0.019052010029554367,0.06193878501653671,0.04049539752304554,False
EMNIST,5,5,CIFAR10,1,automobile,0.007155480794608593,0.2573971152305603,0.13227629801258445,False
EMNIST,5,5,CIFAR10,2,bird,0.014362761750817299,0.057479243725538254,0.035921002738177776,False
EMNIST,5,5,CIFAR10,3,cat,0.00849963165819645,0.08101189881563187,0.04475576523691416,False
EMNIST,5,5,CIFAR10,4,deer,0.005411710124462843,0.051696211099624634,0.02855396061204374,False
EMNIST,5,5,CIFAR10,5,dog,0.003365505952388048,0.1103227511048317,0.05684412852860987,False
EMNIST,5,5,CIFAR10,6,frog,0.008757446892559528,0.07854145765304565,0.04364945227280259,False
EMNIST,5,5,CIFAR10,7,horse,0.01425092201679945,0.09908302128314972,0.056666971649974585,False
EMNIST,5,5,CIFAR10,8,ship,0.008919949643313885,0.06029350310564041,0.03460672637447715,False
EMNIST,5,5,CIFAR10,9,truck,0.003912015818059444,0.14223600924015045,0.07307401252910495,False
EMNIST,6,6,CIFAR10,0,airplane,0.00419293437153101,0.030737776309251785,0.017465355340391397,False
EMNIST,6,6,CIFAR10,1,automobile,0.004950067028403282,0.04807841777801514,0.02651424240320921,False
EMNIST,6,6,CIFAR10,2,bird,0.006044618785381317,0.07408565282821655,0.040065135806798935,False
EMNIST,6,6,CIFAR10,3,cat,0.005458874627947807,0.16549977660179138,0.0854793256148696,False
EMNIST,6,6,CIFAR10,4,deer,0.013498653657734394,0.08676575124263763,0.050132202450186014,False
EMNIST,6,6,CIFAR10,5,dog,0.009431551210582256,0.24408170580863953,0.1267566285096109,False
EMNIST,6,6,CIFAR10,6,frog,0.05247248336672783,0.13891641795635223,0.09569445066154003,False
EMNIST,6,6,CIFAR10,7,horse,0.023459075018763542,0.11164964735507965,0.0675543611869216,False
EMNIST,6,6,CIFAR10,8,ship,0.005401555448770523,0.0551193542778492,0.03026045486330986,False
EMNIST,6,6,CIFAR10,9,truck,0.0026364815421402454,0.04506547376513481,0.02385097765363753,False
EMNIST,7,7,CIFAR10,0,airplane,0.024194568395614624,0.043137118220329285,0.033665843307971954,False
EMNIST,7,7,CIFAR10,1,automobile,0.02713271975517273,0.12052199989557266,0.0738273598253727,False
EMNIST,7,7,CIFAR10,2,bird,0.04069915786385536,0.07330737262964249,0.057003265246748924,False
EMNIST,7,7,CIFAR10,3,cat,0.014871303923428059,0.1274983435869217,0.07118482375517488,False
EMNIST,7,7,CIFAR10,4,deer,0.0100555419921875,0.07095026969909668,0.04050290584564209,False
EMNIST,7,7,CIFAR10,5,dog,0.007825830951333046,0.16424959897994995,0.0860377149656415,False
EMNIST,7,7,CIFAR10,6,frog,0.013635428622364998,0.11111803352832794,0.06237673107534647,False
EMNIST,7,7,CIFAR10,7,horse,0.002141623990610242,0.15089647471904755,0.0765190493548289,False
EMNIST,7,7,CIFAR10,8,ship,0.024688027799129486,0.0338292121887207,0.029258619993925095,False
EMNIST,7,7,CIFAR10,9,truck,0.0412738099694252,0.10449159145355225,0.07288270071148872,False
EMNIST,8,8,CIFAR10,0,airplane,0.16859911382198334,0.045983314514160156,0.10729121416807175,False
EMNIST,8,8,CIFAR10,1,automobile,0.10394153743982315,0.14974717795848846,0.1268443576991558,False
EMNIST,8,8,CIFAR10,2,bird,0.09783507138490677,0.06327474117279053,0.08055490627884865,False
EMNIST,8,8,CIFAR10,3,cat,0.1640130579471588,0.11545982211828232,0.13973644003272057,False
EMNIST,8,8,CIFAR10,4,deer,0.09580336511135101,0.05920097231864929,0.07750216871500015,False
EMNIST,8,8,CIFAR10,5,dog,0.15153896808624268,0.20582649111747742,0.17868272960186005,False
EMNIST,8,8,CIFAR10,6,frog,0.10361826419830322,0.08627060055732727,0.09494443237781525,False
EMNIST,8,8,CIFAR10,7,horse,0.11876027286052704,0.12789447605609894,0.12332737445831299,False
EMNIST,8,8,CIFAR10,8,ship,0.13487547636032104,0.04002993181347847,0.08745270408689976,False
EMNIST,8,8,CIFAR10,9,truck,0.11851869523525238,0.10631246864795685,0.11241558194160461,False
EMNIST,9,9,CIFAR10,0,airplane,0.013086092658340931,0.04351489990949631,0.02830049628391862,False
EMNIST,9,9,CIFAR10,1,automobile,0.011392507702112198,0.16714352369308472,0.08926801569759846,False
EMNIST,9,9,CIFAR10,2,bird,0.004943924956023693,0.06163952499628067,0.03329172497615218,False
EMNIST,9,9,CIFAR10,3,cat,0.006256885826587677,0.11598293483257294,0.06111991032958031,False
EMNIST,9,9,CIFAR10,4,deer,0.013754461891949177,0.053432147949934006,0.03359330492094159,False
EMNIST,9,9,CIFAR10,5,dog,0.027416691184043884,0.1743226945400238,0.10086969286203384,False
EMNIST,9,9,CIFAR10,6,frog,0.003111710073426366,0.07965576648712158,0.041383738280273974,False
EMNIST,9,9,CIFAR10,7,horse,0.00377558427862823,0.13919059932231903,0.07148309180047363,False
EMNIST,9,9,CIFAR10,8,ship,0.050587546080350876,0.03871715068817139,0.04465234838426113,False
EMNIST,9,9,CIFAR10,9,truck,0.042410291731357574,0.12640073895454407,0.08440551534295082,False
EMNIST,10,A,CIFAR10,0,airplane,0.0462324395775795,0.048921138048172,0.04757678881287575,False
EMNIST,10,A,CIFAR10,1,automobile,0.038253240287303925,0.1674491912126541,0.10285121574997902,False
EMNIST,10,A,CIFAR10,2,bird,0.055526815354824066,0.06298061460256577,0.059253714978694916,False
EMNIST,10,A,CIFAR10,3,cat,0.06131816655397415,0.10885082185268402,0.08508449420332909,False
EMNIST,10,A,CIFAR10,4,deer,0.04475700110197067,0.05372389033436775,0.04924044571816921,False
EMNIST,10,A,CIFAR10,5,dog,0.07512962073087692,0.1699107587337494,0.12252018973231316,False
EMNIST,10,A,CIFAR10,6,frog,0.04092123359441757,0.07727246731519699,0.05909685045480728,False
EMNIST,10,A,CIFAR10,7,horse,0.05511464551091194,0.13039755821228027,0.09275610186159611,False
EMNIST,10,A,CIFAR10,8,ship,0.04177648574113846,0.06440062075853348,0.05308855324983597,False
EMNIST,10,A,CIFAR10,9,truck,0.042950455099344254,0.11609293520450592,0.07952169515192509,False
EMNIST,11,B,CIFAR10,0,airplane,0.05782752484083176,0.04784998297691345,0.052838753908872604,False
EMNIST,11,B,CIFAR10,1,automobile,0.060560692101716995,0.18512001633644104,0.12284035421907902,False
EMNIST,11,B,CIFAR10,2,bird,0.06509768217802048,0.06308669596910477,0.06409218907356262,False
EMNIST,11,B,CIFAR10,3,cat,0.06137805059552193,0.10476384311914444,0.08307094685733318,False
EMNIST,11,B,CIFAR10,4,deer,0.051193803548812866,0.055621981620788574,0.05340789258480072,False
EMNIST,11,B,CIFAR10,5,dog,0.06177810952067375,0.1592521369457245,0.11051512323319912,False
EMNIST,11,B,CIFAR10,6,frog,0.081852488219738,0.08058156073093414,0.08121702447533607,False
EMNIST,11,B,CIFAR10,7,horse,0.0659298226237297,0.13886471092700958,0.10239726677536964,False
EMNIST,11,B,CIFAR10,8,ship,0.025288674980401993,0.04086539149284363,0.03307703323662281,False
EMNIST,11,B,CIFAR10,9,truck,0.05868561193346977,0.12399370968341827,0.09133966080844402,False
EMNIST,12,C,CIFAR10,0,airplane,0.002765013836324215,0.05679488927125931,0.02977995155379176,False
EMNIST,12,C,CIFAR10,1,automobile,0.0069860233925282955,0.17696455121040344,0.09197528730146587,False
EMNIST,12,C,CIFAR10,2,bird,0.0034952200949192047,0.06664562225341797,0.03507042117416859,False
EMNIST,12,C,CIFAR10,3,cat,0.006948621477931738,0.11295332759618759,0.059950974537059665,False
