global_round,missing_threshold,recall,specificity,precision,average_accuracy,f1_score,mcc,TP,FP,TN,FN
45,0.5,0.42105263157894735,0.990945348711868,0.5333333333333333,0.7059989901454077,0.47058823529411764,0.46249348146965624,96,84,9193,132
45,0.55,0.40350877192982454,0.9918076964535949,0.5476190476190477,0.6976582341917097,0.4646464646464647,0.4590476710958284,92,76,9201,136
45,0.6,0.33771929824561403,0.9933168050016169,0.5539568345323741,0.6655180516236154,0.41961852861035426,0.4219510637146208,77,62,9215,151
45,0.65,0.3201754385964912,0.9948259135496389,0.6033057851239669,0.6575006760730651,0.4183381088825215,0.4299291925683818,73,48,9229,155
45,0.7,0.2543859649122807,0.9971973698393878,0.6904761904761905,0.6257916673758342,0.3717948717948718,0.4113058876691853,58,26,9251,170
45,0.75,0.16666666666666666,0.9979519241133987,0.6666666666666666,0.5823092953900327,0.26666666666666666,0.3262441337113961,38,19,9258,190
45,0.8,0.15350877192982457,0.9983830979842622,0.7,0.5759459349570434,0.2517985611510791,0.3212846388443949,35,15,9262,193
45,0.85,0.13596491228070176,0.998490891451978,0.6888888888888889,0.5672279018663399,0.22710622710622713,0.2997084100992614,31,14,9263,197
45,0.9,0.11403508771929824,0.998490891451978,0.65,0.5562629895856381,0.19402985074626863,0.26597063963489603,26,14,9263,202
45,0.95,0.11403508771929824,0.9995688261291366,0.8666666666666667,0.5568019569242174,0.20155038759689922,0.30989477862828607,26,4,9273,202
45,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0,0,9277,228
50,0.1,0.4298245614035088,0.9836153929071898,0.392,0.7067199771553493,0.4100418410041841,0.3952987398687625,98,152,9125,130
50,0.15,0.42105263157894735,0.9842621537134849,0.39669421487603307,0.7026573926462161,0.4085106382978724,0.39371334291219273,96,146,9131,132
50,0.2,0.42105263157894735,0.9845855341166325,0.401673640167364,0.7028190828477899,0.411134903640257,0.39642854049022264,96,143,9134,132
50,0.25,0.40789473684210525,0.9853400883906436,0.40611353711790393,0.6966174126163744,0.40700218818380746,0.3923964439890092,93,136,9141,135
50,0.3,0.39473684210526316,0.9853400883906436,0.39823008849557523,0.6900384652479534,0.3964757709251101,0.38171383845755374,90,136,9141,138
50,0.35,0.39473684210526316,0.9853400883906436,0.39823008849557523,0.6900384652479534,0.3964757709251101,0.38171383845755374,90,136,9141,138
50,0.4,0.38596491228070173,0.9860946426646545,0.4055299539170507,0.6860297774726781,0.3955056179775281,0.3811471649440782,88,129,9148,140
50,0.45,0.38596491228070173,0.9867414034709496,0.41706161137440756,0.6863531578758257,0.4009111617312073,0.38707524049812986,88,123,9154,140
50,0.5,0.38596491228070173,0.9874959577449607,0.43137254901960786,0.6867304350128312,0.40740740740740744,0.39430873731188937,88,116,9161,140
50,0.55,0.37719298245614036,0.9890050662929827,0.4574468085106383,0.6830990243745615,0.41346153846153844,0.4024113813324945,86,102,9175,142
50,0.6,0.34649122807017546,0.9908375552441522,0.4817073170731707,0.6686643916571638,0.40306122448979587,0.3963747595932932,79,85,9192,149
50,0.65,0.3201754385964912,0.9933168050016169,0.5407407407407407,0.656746121799054,0.4022038567493113,0.40537907010460456,73,62,9215,155
50,0.7,0.27631578947368424,0.9955804678236498,0.6057692307692307,0.635948128648667,0.3795180722891566,0.3999178006001506,63,41,9236,165
50,0.75,0.18859649122807018,0.9965506090330926,0.5733333333333334,0.5925735501305813,0.2838283828382838,0.32018548368771194,43,32,9245,185
50,0.8,0.17982456140350878,0.9975207502425353,0.640625,0.588672655823022,0.2808219178082192,0.3318118774149528,41,23,9254,187
50,0.85,0.16666666666666666,0.9981675110488304,0.6909090909090909,0.5824170888577486,0.2685512367491166,0.3325226391566792,38,17,9260,190
50,0.9,0.15789473684210525,0.998490891451978,0.72,0.5781928141470416,0.2589928057553956,0.3307899240119802,36,14,9263,192
50,0.95,0.14473684210526316,0.9993532391937049,0.8461538461538461,0.572045040649484,0.24719101123595508,0.34489725241039737,33,6,9271,195
50,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0,0,9277,228
55,0.1,0.39473684210526316,0.9863102296000862,0.4147465437788018,0.6905235358526747,0.4044943820224719,0.39035420313843894,90,127,9150,138
55,0.15,0.39473684210526316,0.986525816535518,0.4186046511627907,0.6906313293203905,0.4063205417607224,0.3923452389107706,90,125,9152,138
55,0.2,0.3815789473684211,0.9876037512126765,0.4306930693069307,0.6845913492905488,0.4046511627906977,0.3916745441122563,87,115,9162,141
